'sep=;'
07:41:03;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301709 0 98D33500A6B7;A;722;N;0;I;14.52;G;0.0;J;0;S;52.0;Q;0;C;1;H;0;B;7.87;;;;;;;;;;
07:41:04;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301709 0 98D33500A6B7;A;2292;N;0;I;14.52;G;0.0;J;0;S;52.0;Q;0;C;1;H;0;B;7.87;;;;;;;;;;
07:41:06;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301709 0 98D33500A6B7;A;3832;N;0;I;14.52;G;0.0;J;0;S;52.0;Q;0;C;1;H;0;B;7.56;;;;;;;;;;
07:41:07;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301709 0 98D33500A6B7;A;5405;N;0;I;14.52;G;0.0;J;0;S;52.0;Q;0;C;1;H;0;B;7.72;;;;;;;;;;
07:41:09;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301709 0 98D33500A6B7;A;7128;N;0;I;14.52;G;0.0;J;0;S;52.0;Q;0;C;1;H;0;B;7.89;;;;;;;;;;
07:41:10;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301709 0 98D33500A6B7;A;8472;N;0;I;14.52;G;0.0;J;0;S;52.0;Q;0;C;1;H;0;B;7.89;;;;;;;;;;
07:41:12;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301709 0 98D33500A6B7;A;10015;N;0;I;14.52;G;0.0;J;0;S;52.0;Q;0;C;1;H;0;B;7.78;;;;;;;;;;
07:41:13;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301709 0 98D33500A6B7;A;11550;N;0;I;14.52;G;0.0;J;0;S;52.0;Q;0;C;1;H;0;B;7.62;;;;;;;;;;
07:41:15;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301709 0 98D33500A6B7;A;13098;N;0;I;14.52;G;0.0;J;0;S;52.0;Q;0;C;1;H;0;B;7.6;;;;;;;;;;
07:41:16;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301709 0 98D33500A6B7;A;14647;N;0;I;14.52;G;0.0;J;0;S;52.0;Q;0;C;1;H;0;B;7.6;;;;;;;;;;
07:41:18;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301709 0 98D33500A6B7;A;16177;N;0;I;14.52;G;0.0;J;0;S;52.0;Q;0;C;1;H;0;B;7.83;;;;;;;;;;
07:41:19;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301709 0 98D33500A6B7;A;17697;N;0;I;14.52;G;0.0;J;0;S;52.0;Q;0;C;1;H;0;B;7.6;;;;;;;;;;
07:41:21;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301709 0 98D33500A6B7;A;19221;N;0;I;14.52;G;0.0;J;0;S;52.0;Q;0;C;1;H;0;B;7.62;;;;;;;;;;
07:41:23;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301709 0 98D33500A6B7;A;20761;N;0;I;14.39;G;-0.13;J;0;S;52.0;Q;0;C;1;H;0;B;7.78;;;;;;;;;;
07:41:24;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301709 0 98D33500A6B7;A;22295;N;0;I;14.39;G;-0.13;J;0;S;52.0;Q;0;C;1;H;0;B;7.78;;;;;;;;;;
07:41:26;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301709 0 98D33500A6B7;A;23891;N;0;I;14.39;G;-0.13;J;0;S;52.0;Q;0;C;1;H;0;B;7.78;;;;;;;;;;
07:41:27;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301709 0 98D33500A6B7;A;25356;N;0;I;14.39;G;-0.13;J;0;S;52.0;Q;0;C;1;H;0;B;7.66;;;;;;;;;;
07:41:29;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301709 0 98D33500A6B7;A;26901;N;0;I;14.39;G;-0.13;J;0;S;52.0;Q;0;C;1;H;0;B;7.64;;;;;;;;;;
07:41:30;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301709 0 98D33500A6B7;A;28425;N;0;I;14.39;G;-0.13;J;0;S;52.0;Q;0;C;1;H;0;B;7.76;;;;;;;;;;
07:41:32;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301709 0 98D33500A6B7;A;29992;N;0;I;14.39;G;-0.13;J;0;S;52.0;Q;0;C;1;H;0;B;7.66;;;;;;;;;;
07:41:34;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301709 0 98D33500A6B7;A;31614;N;0;I;14.39;G;-0.13;J;0;S;52.0;Q;0;C;1;H;0;B;7.78;;;;;;;;;;
07:41:35;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301709 0 98D33500A6B7;A;33281;N;0;I;14.39;G;-0.13;J;0;S;52.0;Q;0;C;1;H;0;B;7.76;;;;;;;;;;
