'sep=;'
13:04:16;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 00211305B422;A;707;N;0;I;13.38;G;0.0;J;0;S;78.0;Q;0;C;1;H;0;B;8.75;;;;;;;;;;
13:04:17;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 00211305B422;A;2207;N;0;I;13.38;G;0.0;J;0;S;78.0;Q;0;C;1;H;0;B;8.62;;;;;;;;;;
13:04:19;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 00211305B422;A;3708;N;0;I;13.38;G;0.0;J;0;S;78.0;Q;0;C;1;H;0;B;8.6;;;;;;;;;;
13:04:20;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 00211305B422;A;5210;N;0;I;13.38;G;0.0;J;0;S;78.0;Q;0;C;1;H;0;B;8.75;;;;;;;;;;
13:04:22;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 00211305B422;A;6714;N;0;I;13.38;G;0.0;J;0;S;78.0;Q;0;C;1;H;0;B;8.62;;;;;;;;;;
13:04:23;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 00211305B422;A;8217;N;0;I;13.38;G;0.0;J;0;S;78.0;Q;0;C;1;H;0;B;8.62;;;;;;;;;;
13:04:25;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 00211305B422;A;9722;N;0;I;13.38;G;0.0;J;0;S;78.0;Q;0;C;1;H;0;B;8.75;;;;;;;;;;
13:04:26;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 00211305B422;A;11223;N;0;I;13.38;G;0.0;J;0;S;78.0;Q;0;C;1;H;0;B;8.6;;;;;;;;;;
13:04:28;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 00211305B422;A;12727;N;0;I;13.38;G;0.0;J;0;S;78.0;Q;0;C;1;H;0;B;8.6;;;;;;;;;;
13:04:29;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 00211305B422;A;14227;N;0;I;13.38;G;0.0;J;0;S;78.0;Q;0;C;1;H;0;B;8.69;;;;;;;;;;
13:04:31;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 00211305B422;A;15732;N;0;I;13.38;G;0.0;J;0;S;78.0;Q;0;C;1;H;0;B;8.6;;;;;;;;;;
13:04:32;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 00211305B422;A;17234;N;0;I;13.38;G;0.0;J;0;S;78.0;Q;0;C;1;H;0;B;8.6;;;;;;;;;;
13:04:34;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 00211305B422;A;18734;N;0;I;13.38;G;0.0;J;0;S;78.0;Q;0;C;1;H;0;B;8.56;;;;;;;;;;
13:04:35;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 00211305B422;A;20235;N;0;I;13.38;G;0.0;J;0;S;78.0;Q;0;C;1;H;0;B;8.62;;;;;;;;;;
13:04:37;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 00211305B422;A;21738;N;0;I;13.38;G;0.0;J;0;S;78.0;Q;0;C;1;H;0;B;8.62;;;;;;;;;;
13:04:38;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 00211305B422;A;23242;N;0;I;13.38;G;0.0;J;0;S;78.0;Q;0;C;1;H;0;B;8.6;;;;;;;;;;
13:04:40;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 00211305B422;A;24744;N;0;I;13.38;G;0.0;J;0;S;78.0;Q;0;C;1;H;0;B;8.6;;;;;;;;;;
13:04:41;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 00211305B422;A;26247;N;0;I;13.38;G;0.0;J;0;S;78.0;Q;0;C;1;H;0;B;8.62;;;;;;;;;;
13:04:43;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 00211305B422;A;27750;N;0;I;13.38;G;0.0;J;0;S;78.0;Q;0;C;1;H;0;B;8.6;;;;;;;;;;
13:04:44;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 00211305B422;A;29252;N;0;I;13.38;G;0.0;J;0;S;78.0;Q;0;C;1;H;0;B;8.6;;;;;;;;;;
13:04:46;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 00211305B422;A;30751;N;0;I;13.38;G;0.0;J;0;S;78.0;Q;0;C;1;H;0;B;8.6;;;;;;;;;;
13:04:47;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 00211305B422;A;32255;N;0;I;13.51;G;0.13;J;0;S;78.0;Q;0;C;1;H;0;B;8.6;;;;;;;;;;
13:04:49;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 00211305B422;A;33761;N;0;I;13.51;G;0.13;J;0;S;78.0;Q;0;C;1;H;0;B;8.6;;;;;;;;;;
13:04:50;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 00211305B422;A;35261;N;0;I;13.51;G;0.13;J;0;S;78.0;Q;0;C;1;H;0;B;8.6;;;;;;;;;;
13:04:52;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 00211305B422;A;36780;N;0;I;13.51;G;0.13;J;0;S;78.0;Q;0;C;1;H;0;B;8.62;;;;;;;;;;
