'sep=;'
06:24:42;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 98D33600A4D1;A;700;N;0;I;17.55;G;0.0;J;0;S;60.0;Q;0;C;1;H;0;B;8.11;;;;;;;;;;
06:24:43;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 98D33600A4D1;A;2207;N;0;I;17.55;G;0.0;J;0;S;60.0;Q;0;C;1;H;0;B;7.97;;;;;;;;;;
06:24:45;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 98D33600A4D1;A;3705;N;0;I;17.55;G;0.0;J;0;S;60.0;Q;0;C;1;H;0;B;8.03;;;;;;;;;;
06:24:46;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 98D33600A4D1;A;5206;N;0;I;17.55;G;0.0;J;0;S;60.0;Q;0;C;1;H;0;B;8.03;;;;;;;;;;
06:24:48;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 98D33600A4D1;A;6722;N;0;I;17.55;G;0.0;J;0;S;60.0;Q;0;C;1;H;0;B;8.03;;;;;;;;;;
06:24:49;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 98D33600A4D1;A;8210;N;0;I;17.55;G;0.0;J;0;S;60.0;Q;0;C;1;H;0;B;7.99;;;;;;;;;;
06:24:51;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 98D33600A4D1;A;9711;N;0;I;17.55;G;0.0;J;0;S;60.0;Q;0;C;1;H;0;B;8.01;;;;;;;;;;
06:24:52;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 98D33600A4D1;A;11229;N;0;I;17.55;G;0.0;J;0;S;60.0;Q;0;C;1;H;0;B;7.99;;;;;;;;;;
06:24:54;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 98D33600A4D1;A;12763;N;0;I;17.55;G;0.0;J;0;S;60.0;Q;0;C;1;H;0;B;8.05;;;;;;;;;;
06:24:55;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 98D33600A4D1;A;14252;N;0;I;17.55;G;0.0;J;0;S;60.0;Q;0;C;1;H;0;B;7.99;;;;;;;;;;
06:24:57;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 98D33600A4D1;A;15757;N;0;I;17.55;G;0.0;J;0;S;60.0;Q;0;C;1;H;0;B;7.99;;;;;;;;;;
06:24:58;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 98D33600A4D1;A;17265;N;0;I;17.55;G;0.0;J;0;S;60.0;Q;0;C;1;H;0;B;7.99;;;;;;;;;;
06:25:00;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 98D33600A4D1;A;18770;N;0;I;17.55;G;0.0;J;0;S;60.0;Q;0;C;1;H;0;B;8.03;;;;;;;;;;
06:25:01;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 98D33600A4D1;A;20261;N;0;I;17.55;G;0.0;J;0;S;60.0;Q;0;C;1;H;0;B;8.05;;;;;;;;;;
06:25:03;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 98D33600A4D1;A;21772;N;0;I;17.55;G;0.0;J;0;S;60.0;Q;0;C;1;H;0;B;8.01;;;;;;;;;;
06:25:04;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 98D33600A4D1;A;23268;N;0;I;17.55;G;0.0;J;0;S;60.0;Q;0;C;1;H;0;B;8.05;;;;;;;;;;
06:25:06;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 98D33600A4D1;A;24769;N;0;I;17.55;G;0.0;J;0;S;60.0;Q;0;C;1;H;0;B;8.01;;;;;;;;;;
06:25:07;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 98D33600A4D1;A;26306;N;0;I;17.55;G;0.0;J;0;S;60.0;Q;0;C;1;H;0;B;7.99;;;;;;;;;;
06:25:09;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 98D33600A4D1;A;27778;N;0;I;17.55;G;0.0;J;0;S;60.0;Q;0;C;1;H;0;B;8.01;;;;;;;;;;
06:25:10;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 98D33600A4D1;A;29293;N;0;I;17.55;G;0.0;J;0;S;60.0;Q;0;C;1;H;0;B;8.07;;;;;;;;;;
06:25:12;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 98D33600A4D1;A;30797;N;0;I;17.55;G;0.0;J;0;S;60.0;Q;0;C;1;H;0;B;8.05;;;;;;;;;;
06:25:13;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 98D33600A4D1;A;32299;N;0;I;17.55;G;0.0;J;0;S;60.0;Q;0;C;1;H;0;B;8.01;;;;;;;;;;
06:25:15;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 98D33600A4D1;A;33873;N;0;I;17.55;G;0.0;J;0;S;60.0;Q;0;C;1;H;0;B;8.11;;;;;;;;;;
06:25:16;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 98D33600A4D1;A;35305;N;0;I;17.55;G;0.0;J;0;S;60.0;Q;0;C;1;H;0;B;8.05;;;;;;;;;;
06:25:18;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 98D33600A4D1;A;36819;N;0;I;17.55;G;0.0;J;0;S;60.0;Q;0;C;1;H;0;B;8.05;;;;;;;;;;
06:25:19;mikroSikaru.de BrausteuerungApp 1.19 mikroSikaru.de 301803 0 98D33600A4D1;A;38310;N;0;I;17.55;G;0.0;J;0;S;60.0;Q;0;C;1;H;0;B;8.03;;;;;;;;;;
